"X","Y","DOY","T","N","NAME"
11.54725483,48.15321126,116,2020-04-25,47,"München"
11.54725483,48.15321126,119,2020-04-28,50,"München"
11.54725483,48.15321126,83,2020-03-23,94,"München"
11.54725483,48.15321126,110,2020-04-19,49,"München"
11.54725483,48.15321126,115,2020-04-24,56,"München"
11.54725483,48.15321126,121,2020-04-30,44,"München"
12.7052813,48.20980376,99,2020-04-08,44,"Altötting"
12.7052813,48.20980376,92,2020-04-01,41,"Altötting"
11.35711068,48.33454593,85,2020-03-25,52,"Dachau"
11.35711068,48.33454593,86,2020-03-26,59,"Dachau"
11.35711068,48.33454593,94,2020-04-03,48,"Dachau"
11.35711068,48.33454593,91,2020-03-31,42,"Dachau"
11.35711068,48.33454593,93,2020-04-02,52,"Dachau"
12.0006394,48.3004063,85,2020-03-25,42,"Erding"
11.74065799,48.44735332,100,2020-04-09,42,"Freising"
11.74065799,48.44735332,81,2020-03-21,42,"Freising"
11.74065799,48.44735332,92,2020-04-01,62,"Freising"
11.74065799,48.44735332,87,2020-03-27,51,"Freising"
11.20107331,48.18779189,85,2020-03-25,44,"Fürstenfeldbruck"
11.20107331,48.18779189,93,2020-04-02,61,"Fürstenfeldbruck"
11.20107331,48.18779189,88,2020-03-28,55,"Fürstenfeldbruck"
11.20107331,48.18779189,95,2020-04-04,47,"Fürstenfeldbruck"
11.20107331,48.18779189,86,2020-03-26,55,"Fürstenfeldbruck"
11.80899897,47.74163066,81,2020-03-21,47,"Miesbach"
11.63136477,48.07446399,80,2020-03-20,55,"München"
11.63136477,48.07446399,95,2020-04-04,58,"München"
11.63136477,48.07446399,94,2020-04-03,58,"München"
11.63136477,48.07446399,85,2020-03-25,58,"München"
11.63136477,48.07446399,87,2020-03-27,88,"München"
11.63136477,48.07446399,91,2020-03-31,60,"München"
11.63136477,48.07446399,93,2020-04-02,43,"München"
11.63136477,48.07446399,92,2020-04-01,63,"München"
11.63136477,48.07446399,86,2020-03-26,45,"München"
12.16275891,47.87841418,80,2020-03-20,58,"Rosenheim"
12.16275891,47.87841418,92,2020-04-01,121,"Rosenheim"
12.16275891,47.87841418,110,2020-04-19,42,"Rosenheim"
12.16275891,47.87841418,87,2020-03-27,88,"Rosenheim"
12.16275891,47.87841418,93,2020-04-02,111,"Rosenheim"
12.16275891,47.87841418,94,2020-04-03,67,"Rosenheim"
12.16275891,47.87841418,81,2020-03-21,47,"Rosenheim"
12.16275891,47.87841418,84,2020-03-24,109,"Rosenheim"
12.16275891,47.87841418,85,2020-03-25,126,"Rosenheim"
12.16275891,47.87841418,97,2020-04-06,55,"Rosenheim"
12.16275891,47.87841418,86,2020-03-26,117,"Rosenheim"
12.16275891,47.87841418,91,2020-03-31,96,"Rosenheim"
12.16275891,47.87841418,95,2020-04-04,58,"Rosenheim"
12.16275891,47.87841418,100,2020-04-09,61,"Rosenheim"
12.16275891,47.87841418,105,2020-04-14,70,"Rosenheim"
12.16275891,47.87841418,106,2020-04-15,59,"Rosenheim"
12.16275891,47.87841418,79,2020-03-19,41,"Rosenheim"
12.16275891,47.87841418,88,2020-03-28,46,"Rosenheim"
12.16275891,47.87841418,98,2020-04-07,70,"Rosenheim"
12.16275891,47.87841418,99,2020-04-08,56,"Rosenheim"
12.16275891,47.87841418,101,2020-04-10,55,"Rosenheim"
12.16275891,47.87841418,107,2020-04-16,46,"Rosenheim"
12.57953912,47.89454252,100,2020-04-09,81,"Traunstein"
12.57953912,47.89454252,85,2020-03-25,42,"Traunstein"
12.57953912,47.89454252,95,2020-04-04,67,"Traunstein"
12.57953912,47.89454252,98,2020-04-07,67,"Traunstein"
12.57953912,47.89454252,118,2020-04-27,45,"Traunstein"
12.57953912,47.89454252,108,2020-04-17,43,"Traunstein"
12.19539758,48.55774919,86,2020-03-26,46,"Landshut"
13.36660507,48.55868039,115,2020-04-24,52,"Passau"
12.86736073,48.42450937,91,2020-03-31,54,"Rottal-Inn"
12.86736073,48.42450937,86,2020-03-26,44,"Rottal-Inn"
12.86736073,48.42450937,97,2020-04-06,51,"Rottal-Inn"
12.1136698,49.01304178,145,2020-05-24,46,"Regensburg"
11.80095348,49.48675397,99,2020-04-08,72,"Amberg-Sulzbach"
12.09823541,49.68659077,98,2020-04-07,48,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,99,2020-04-08,47,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,88,2020-03-28,56,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,92,2020-04-01,49,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,93,2020-04-02,42,"Neustadt a.d.Waldnaab"
12.2524909,49.36854145,99,2020-04-08,46,"Schwandorf"
12.20034344,49.89939096,87,2020-03-27,89,"Tirschenreuth"
12.20034344,49.89939096,90,2020-03-30,55,"Tirschenreuth"
12.20034344,49.89939096,81,2020-03-21,67,"Tirschenreuth"
12.20034344,49.89939096,98,2020-04-07,59,"Tirschenreuth"
12.20034344,49.89939096,92,2020-04-01,103,"Tirschenreuth"
12.20034344,49.89939096,97,2020-04-06,64,"Tirschenreuth"
12.20034344,49.89939096,88,2020-03-28,55,"Tirschenreuth"
12.20034344,49.89939096,93,2020-04-02,64,"Tirschenreuth"
12.20034344,49.89939096,94,2020-04-03,54,"Tirschenreuth"
12.04187953,50.09014557,95,2020-04-04,41,"Wunsiedel i.Fichtelgebirge"
12.04187953,50.09014557,94,2020-04-03,66,"Wunsiedel i.Fichtelgebirge"
11.0827452,49.43623564,98,2020-04-07,46,"Nürnberg"
11.0827452,49.43623564,93,2020-04-02,56,"Nürnberg"
11.0827452,49.43623564,100,2020-04-09,52,"Nürnberg"
11.0827452,49.43623564,95,2020-04-04,56,"Nürnberg"
10.84969119,49.44669215,91,2020-03-31,48,"Fürth"
10.84969119,49.44669215,94,2020-04-03,41,"Fürth"
10.89365078,49.03268078,100,2020-04-09,43,"Weißenburg-Gunzenhausen"
10.25996294,50.01686932,88,2020-03-28,41,"Schweinfurt"
11.0527562,48.42757441,162,2020-06-10,41,"Aichach-Friedberg"
10.63967908,47.76998873,93,2020-04-02,42,"Ostallgäu"
6.95730354,49.25137892,92,2020-04-01,61,"Stadtverband Saarbrücken"
6.95730354,49.25137892,93,2020-04-02,117,"Stadtverband Saarbrücken"
6.95730354,49.25137892,100,2020-04-09,63,"Stadtverband Saarbrücken"
6.95730354,49.25137892,101,2020-04-10,61,"Stadtverband Saarbrücken"
6.95730354,49.25137892,91,2020-03-31,68,"Stadtverband Saarbrücken"
6.95730354,49.25137892,88,2020-03-28,43,"Stadtverband Saarbrücken"
6.95730354,49.25137892,96,2020-04-05,64,"Stadtverband Saarbrücken"
6.95730354,49.25137892,99,2020-04-08,85,"Stadtverband Saarbrücken"
6.77557827,49.35533745,95,2020-04-04,45,"Saarlouis"
13.36590121,52.53287524,86,2020-03-26,52,"Berlin Mitte"
13.36590121,52.53287524,87,2020-03-27,46,"Berlin Mitte"
13.36590121,52.53287524,91,2020-03-31,46,"Berlin Mitte"
13.42824263,52.50381512,85,2020-03-25,46,"Berlin Friedrichshain-Kreuzberg"
13.27023028,52.50104015,98,2020-04-07,41,"Berlin Charlottenburg-Wilmersdorf"
13.27023028,52.50104015,86,2020-03-26,44,"Berlin Charlottenburg-Wilmersdorf"
13.02871262,52.42615898,101,2020-04-10,49,"Potsdam"
13.02871262,52.42615898,108,2020-04-17,41,"Potsdam"
13.02871262,52.42615898,99,2020-04-08,63,"Potsdam"
13.70372646,52.82322649,100,2020-04-09,53,"Barnim"
12.94508712,50.60889702,93,2020-04-02,83,"Erzgebirgskreis"
12.52580634,50.7507535,79,2020-03-19,42,"Zwickau"
12.52580634,50.7507535,99,2020-04-08,41,"Zwickau"
12.52580634,50.7507535,93,2020-04-02,42,"Zwickau"
13.78344382,51.06645315,84,2020-03-24,41,"Dresden"
14.75080399,51.22561918,94,2020-04-03,57,"Görlitz"
10.95855929,51.82130296,108,2020-04-17,45,"Harz"
